SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
MEIL,2026-08-05,280.05,286.55,573.7,286.05,-2.1,-51.19,-2.27,-11.53,"C1272,C1273,C1274,C1275,C1276,C1277,C1278,C1279,C1285,C1286,C1287,C1288,C1289,C1320,C1321,C1322,C1323,C1324,C1325,C1326,C1327,C1333,C1334,C1335,C1336,C1337,C1338,C1370,C1371,C1372,C1373,C1374,C1375,C1376,C1377,C1383,C1384,C1385,C1386,C1387,C1423,C1424,C1425,C1426,C1427,C1428,C1429,C1430,C1436,C1437,C1438,C1439,C1440,C1483,C1484,C1485,C1486,C1487,C1488,C1489,C1490,C1495,C1496,C1497,C1498",65
SKMEGGPROD,2026-08-05,230.74,240.14,465.0,236.76,-2.54,-50.38,-3.91,-5.36,"C1272,C1273,C1274,C1275,C1276,C1277,C1278,C1279,C1285,C1286,C1287,C1288,C1289,C1320,C1321,C1322,C1323,C1324,C1325,C1326,C1327,C1333,C1334,C1335,C1336,C1337,C1338,C1370,C1371,C1372,C1373,C1374,C1375,C1376,C1377,C1383,C1384,C1385,C1386,C1387,C1423,C1424,C1425,C1426,C1427,C1428,C1429,C1430,C1436,C1437,C1438,C1439,C1440,C1483,C1484,C1485,C1486,C1487,C1488,C1489,C1490,C1495,C1496,C1497,C1498",65
GATEWAY,2026-08-05,55.91,59.7,83.59,58.0,-3.6,-33.11,-6.35,-4.87,"C1257,C1258,C1262,C1263,C1267,C1268,C1270,C1271,C1275,C1279,C1304,C1305,C1309,C1310,C1314,C1315,C1317,C1318,C1319,C1323,C1327,C1354,C1355,C1359,C1360,C1364,C1365,C1367,C1368,C1369,C1373,C1377,C1406,C1407,C1411,C1412,C1416,C1417,C1419,C1420,C1421,C1422,C1426,C1430,C1465,C1466,C1470,C1471,C1475,C1476,C1479,C1480,C1481,C1482,C1486,C1490",56
SYMPHONY,2026-08-05,644.75,672.3,1454.8,663.5,-2.83,-55.68,-4.1,-4.1,"C1272,C1273,C1274,C1275,C1285,C1286,C1320,C1321,C1322,C1323,C1333,C1334,C1335,C1370,C1371,C1372,C1373,C1383,C1384,C1423,C1424,C1425,C1426,C1436,C1437,C1483,C1484,C1485,C1486,C1495,C1496,C1543,C1544,C1545,C1546,C1597,C1598,C1599,C1600,C1686,C1687,C1688,C1689,C1779,C1780,C1781,C1782,C1873,C1874,C1875,C1913,C1914,C1915,C1916",54
MBEL,2026-08-05,287.9,295.75,535.9,292.3,-1.51,-46.28,-2.65,-6.95,"C1285,C1286,C1287,C1288,C1289,C1290,C1291,C1333,C1334,C1335,C1336,C1337,C1338,C1339,C1340,C1383,C1384,C1385,C1386,C1387,C1388,C1389,C1436,C1437,C1438,C1439,C1440,C1441,C1442,C1495,C1496,C1497,C1498,C1499,C1500",35
BFUTILITIE,2026-08-05,560.8,568.5,898.7,567.35,-1.15,-37.6,-1.35,-10.57,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882",29
BOMDYEING,2026-08-05,120.04,121.96,198.95,121.5,-1.2,-39.66,-1.57,-9.79,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882",29
ZEEL,2026-08-05,94.55,99.55,151.7,95.55,-1.05,-37.67,-5.02,-14.97,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882",29
HUBTOWN,2026-08-05,181.47,188.64,365.7,185.0,-1.91,-50.38,-3.8,-10.34,"C1285,C1286,C1287,C1288,C1289,C1333,C1334,C1335,C1336,C1337,C1338,C1383,C1384,C1385,C1386,C1387,C1436,C1437,C1438,C1439,C1440,C1495,C1496,C1497,C1498",25
TIRUMALCHM,2026-08-05,170.02,185.36,341.0,172.5,-1.44,-50.14,-8.28,-4.72,"C1285,C1286,C1287,C1288,C1289,C1333,C1334,C1335,C1336,C1337,C1338,C1383,C1384,C1385,C1386,C1387,C1436,C1437,C1438,C1439,C1440,C1495,C1496,C1497,C1498",25
RUSTOMJEE,2026-08-05,388.3,411.8,697.0,393.6,-1.35,-44.29,-5.71,-2.46,"C1286,C1288,C1289,C1291,C1334,C1335,C1337,C1338,C1340,C1384,C1386,C1387,C1389,C1437,C1439,C1440,C1442,C1496,C1498,C1500",20
BOROSCI,2026-08-05,140.74,145.75,190.79,144.0,-2.26,-26.23,-3.44,-9.22,"C1531,C1536,C1585,C1590,C1673,C1678,C1683,C1766,C1771,C1776,C1860,C1865,C1870,C1904,C1907,C1910",16
