SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
PRIMO,2026-08-20,21.46,22.16,31.39,22.01,-2.5,-31.63,-3.16,-11.65,"C1275,C1279,C1323,C1327,C1373,C1377,C1426,C1430,C1486,C1490,C1530,C1531,C1535,C1536,C1540,C1546,C1550,C1584,C1585,C1589,C1590,C1594,C1600,C1604,C1672,C1673,C1677,C1678,C1682,C1683,C1689,C1693,C1765,C1766,C1770,C1771,C1775,C1776,C1782,C1786,C1859,C1860,C1864,C1865,C1869,C1870,C1879,C1903,C1904,C1906,C1907,C1909,C1910,C1912,C1916,C1920,C1924",57
LAMBODHARA,2026-08-20,107.63,110.18,162.0,110.0,-2.15,-33.56,-2.31,-5.42,"C1275,C1279,C1323,C1327,C1373,C1377,C1426,C1430,C1486,C1490,C1530,C1531,C1535,C1536,C1540,C1546,C1550,C1584,C1585,C1589,C1590,C1594,C1600,C1604,C1672,C1673,C1677,C1678,C1682,C1683,C1689,C1693,C1765,C1766,C1770,C1771,C1775,C1776,C1782,C1786,C1859,C1860,C1864,C1865,C1869,C1870,C1879",47
LANDSMILL,2026-08-20,0.74,0.75,1.17,0.75,-1.33,-36.75,-1.33,-3.9,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882,C1915,C1916,C1919,C1920,C1923,C1924",35
RECLTD,2026-08-20,328.1,337.0,544.7,333.2,-1.53,-39.77,-2.64,-5.17,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882,C1915,C1916,C1919,C1920,C1923,C1924",35
BPL,2026-08-20,49.19,50.33,109.59,49.7,-1.03,-55.11,-2.27,-6.94,"C1285,C1286,C1333,C1334,C1335,C1383,C1384,C1436,C1437,C1495,C1496,C1543,C1544,C1545,C1546,C1597,C1598,C1599,C1600,C1686,C1687,C1688,C1689,C1779,C1780,C1781,C1782,C1873,C1874,C1875,C1913,C1914,C1915,C1916",34
TARMAT,2026-08-20,51.31,52.78,82.44,52.5,-2.27,-37.76,-2.79,-6.86,"C1274,C1275,C1278,C1279,C1282,C1284,C1289,C1322,C1323,C1326,C1327,C1330,C1332,C1335,C1338,C1372,C1373,C1376,C1377,C1380,C1382,C1387,C1425,C1426,C1429,C1430,C1433,C1435,C1440,C1485,C1486,C1489,C1490,C1493",34
SUYOG,2026-08-20,740.5,759.25,1831.45,750.5,-1.33,-59.57,-2.47,-10.85,"C1285,C1286,C1333,C1334,C1335,C1383,C1384,C1436,C1437,C1495,C1496,C1543,C1544,C1545,C1546,C1597,C1598,C1599,C1600,C1686,C1687,C1688,C1689,C1779,C1780,C1781,C1782,C1873,C1874,C1875",30
PARASPETRO,2026-08-20,2.17,2.21,3.44,2.21,-1.81,-36.92,-1.81,-9.96,"C1289,C1335,C1338,C1387,C1440,C1545,C1546,C1549,C1550,C1553,C1599,C1600,C1603,C1604,C1607,C1688,C1689,C1692,C1693,C1696,C1781,C1782,C1785,C1786,C1789,C1875,C1878,C1879,C1882",29
LOYALTEX,2026-08-20,211.05,215.62,376.55,214.0,-1.38,-43.95,-2.12,-7.8,"C1286,C1288,C1289,C1291,C1334,C1335,C1337,C1338,C1340,C1384,C1386,C1387,C1389,C1437,C1439,C1440,C1442,C1496,C1498,C1500",20
FACT,2026-08-20,772.95,787.15,1112.0,781.2,-1.06,-30.49,-1.8,-5.69,"C1546,C1550,C1600,C1604,C1689,C1693,C1782,C1786,C1879,C1916,C1920,C1924",12
BASF,2026-08-20,3856.2,3930.0,5640.0,3911.4,-1.41,-31.63,-1.88,-3.36,"C1546,C1550,C1600,C1604,C1689,C1693,C1782,C1786,C1879",9
