SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
RKDL,2026-06-11,18.03,19.15,34.58,19.01,-5.16,-47.86,-5.85,-10.65,"C14,C15,C16,C17,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C47,C48,C49,C50,C51,C53,C54,C55,C56,C57,C58,C60,C61,C62,C63,C65,C66,C67,C68,C69,C70,C71,C73,C74,C75,C76,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C92,C93,C94,C95,C97,C98,C99,C100,C101,C102,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C121,C122,C123,C124,C126,C127,C128,C129,C130,C131",104
HUBTOWN,2026-06-11,180.45,189.16,365.7,187.98,-4.01,-50.66,-4.6,-10.93,"C14,C15,C16,C17,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C42,C43,C44,C45,C47,C48,C49,C50,C53,C54,C55,C56,C65,C66,C67,C68,C69,C73,C74,C75,C76,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C97,C98,C99,C100,C101,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C126,C127,C128,C129,C130",83
BANG,2026-06-11,33.67,37.25,64.01,35.56,-5.31,-47.4,-9.61,-11.3,"C15,C16,C17,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C47,C48,C49,C50,C51,C53,C54,C55,C56,C57,C58,C60,C61,C62,C63,C65,C66,C67,C68,C69,C70,C71,C73,C74,C75,C76,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C92,C93,C94,C95,C97,C98,C99,C100,C101,C102",77
EPIGRAL,2026-06-11,1063.4,1113.8,2114.0,1110.0,-4.2,-49.7,-4.53,-9.21,"C14,C15,C16,C17,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C47,C48,C49,C50,C51,C53,C54,C55,C56,C57,C58,C65,C66,C67,C68,C69,C70,C71,C73,C74,C75,C76,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C97,C98,C99,C100,C101,C102",70
JAINREC,2026-06-11,305.25,337.95,593.95,335.15,-8.92,-48.61,-9.68,-14.66,"C15,C16,C25,C26,C27,C36,C37,C38,C39,C40,C42,C43,C44,C45,C73,C74,C75,C76,C78,C79,C80,C81,C104,C105,C106,C107,C108,C109,C110,C111,C133,C134,C136,C137,C162,C163,C165,C166",38
APCL,2026-06-11,104.56,116.44,175.0,115.55,-9.51,-40.25,-10.2,-12.58,"C1,C9,C10,C11",4
HGM,2026-06-11,51.98,55.69,77.0,55.0,-5.49,-32.49,-6.66,-14.84,C7,1
